[Header]
Business_Scene:,FT1
Customer_ID:,KIQ
Customer_LotNo:,D08J07
Date_Code:,2415
Device_Code:,FT1
Device_Name:,LS4V44057V
FAIL_BIN:,2 3 4 5
FileName:,C:/AITest/Log/LS4V44057V_LS4V44057V_Yuexin_FT_testprogram_REV5_D08J07_KIQC15F001.001_FT1_NA_E3200-6237_20240421141713.stdf
Handler_ID:,E3200-2447
Handler_Type:,HT_NIT-ALPHAS
Item:,NA
Loadboard_ID:,SLB1-KIQ-001
Long_Device:,NA
Lot_Type:,R
Merge_LotNO:,D08J07-1
Mode_Code:,FT1
Mother_Fab:,SMIC
Operator_ID:,1
PASS_BIN:,1
PID_Name:,TLS4V44057V01
PIN_Count:,14
PO_Number:,20240407001
Package_Type:,FCQFN 1.6X2X0.55 14
Program_Folder:,LS4V44057V_Yuexin_FT_testprogram_REV5
Program_Name:,LS4V44057V_Yuexin_FT_testprogram_REV5
Quantity:,329524
Site_Alarm_Number:,0
Soak_Time:,0
Socket_ID:,"SOC-KIQ-QFN14-PNK-16-20-14L-P0.40-001;SOC-KIQ-QFN14-PNK-16-20-14L-P0.40-002"
Sub_LotNo:,KIQC15F001.001
TestCode:,R1
Test_Bin_No:,ALL
Test_Flow:,LS4V44057V_Yuexin_FT_testprogram_REV5.wxFlow
Test_Temp:,25
Tester_ID:,E3200-6237
Wafer_Version:,U1 XRB276
Zipfile_Name:,LS4V44057V_Yuexin_FT_testprogram_REV5.zip
efuse_check_flag:,N
runtype:,MP
wafer_Lot%20ID:,D08J07
start_time:, 2024/04/21 14:19:34,
end_time:, 2024/04/21 14:38:53,
Tnumber:,,,,,,200,200,200,200,200,200,200,200,200,200,200,200,200,200,300,300,300,300,310,310,310,320,320,320,320,320,330,330,330,340,340,340,340,340,340,340,340,340,340,340,340,340,350,350,350,360,360,360,370,370,370,370,370,500,510,510,520,530,540,550,550,560,560,560,
3, 0,7,0, 1,1,-521.50548,-634.38636,-635.52403,-616.76854,-621.42044,-613.77370,-616.17345,-615.16434,-845.93445,-616.10496,-612.99807,-623.04747,0.08372,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.32245,PASS,1230.93201,33.00000,0.93201,32.00000,PASS,PASS,0.00000,PASS,2.48311,16.88518,43.00000,PASS,44.00000,PASS,PASS,PASS,1998.73621,1.26384,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.45337,2.51388,1998.73621,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99805,4.99843,PASS,
3, 1,7,1, 1,1,-499.32688,-778.86289,-627.74730,-609.54010,-610.62187,-606.60404,-622.50519,-612.57029,-608.82276,-608.35564,-612.63537,-683.30020,0.03810,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.35005,PASS,1230.16284,33.00000,0.16289,33.00000,PASS,PASS,0.00000,PASS,2.47623,23.77179,43.00000,PASS,44.00000,PASS,PASS,PASS,1997.63220,2.36775,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.28821,2.51009,1997.95923,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99866,4.99848,PASS,
4, 0,9,0, 1,1,-499.53321,-627.14607,-630.60534,-608.00141,-603.73902,-603.10018,-608.91968,-608.24531,-608.59835,-606.94760,-614.66253,-608.62118,0.05922,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.31061,PASS,1230.04236,33.00000,0.04231,33.00000,PASS,PASS,0.00000,PASS,2.48410,15.89825,45.00000,PASS,45.00000,PASS,PASS,PASS,1993.06604,6.93396,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.15503,2.48989,1993.14734,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99474,4.99525,PASS,
4, 1,9,1, 1,1,-507.00098,-630.19717,-629.49985,-611.08446,-612.39314,-610.64380,-616.02187,-612.71316,-612.36995,-613.15262,-611.27883,-615.27276,0.17221,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.29117,PASS,1229.88721,29.00000,0.11276,29.00000,PASS,PASS,0.00000,PASS,2.50100,1.00040,43.00000,PASS,43.00000,PASS,PASS,PASS,1987.71118,12.28883,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.73694,2.49885,1987.83252,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99939,4.99899,PASS,
5, 0,11,0, 1,1,-506.28912,-630.62787,-630.72938,-613.06357,-615.66174,-611.33337,-611.42671,-612.43111,-630.82820,-611.87923,-612.34951,-731.04674,-0.26921,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.33167,PASS,1231.01978,33.00000,1.01973,32.00000,PASS,PASS,0.00000,PASS,2.48361,16.39181,42.00000,PASS,43.00000,PASS,PASS,PASS,1993.79846,6.20151,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.31555,2.51899,1994.28711,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99638,4.99685,PASS,
5, 1,11,1, 1,1,-507.23022,-662.31930,-633.01444,-612.14745,-614.73733,-612.34373,-614.11500,-640.71685,-610.83949,-612.75172,-613.52211,-622.47646,0.00095,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.28664,PASS,1230.05017,31.00000,0.05013,31.00000,PASS,PASS,0.00000,PASS,2.51408,14.07884,43.00000,PASS,43.00000,PASS,PASS,PASS,2016.02502,16.02498,53.00000,53.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.25061,2.51433,2016.06665,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99928,4.99893,PASS,
6, 0,13,0, 1,1,-505.55384,-638.13531,-642.04097,-607.71567,-611.32836,-610.37350,-611.80878,-613.34854,-626.75303,-610.37207,-611.52446,-611.60856,-0.25225,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.30076,PASS,1230.23022,32.00000,0.23028,32.00000,PASS,PASS,0.00000,PASS,2.49750,2.49750,41.00000,PASS,41.00000,PASS,PASS,PASS,2012.90833,12.90838,53.00000,53.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.51843,2.50818,2012.99133,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99603,4.99631,PASS,
6, 1,13,1, 1,1,-509.14037,-642.91525,-631.66302,-615.41253,-629.10330,-615.40461,-619.41129,-616.26065,-617.91962,-612.35553,-611.99307,-613.73287,-0.10672,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.30307,PASS,1231.51611,33.00000,1.51610,32.00000,PASS,PASS,0.00000,PASS,2.53036,30.36437,43.00000,PASS,42.00000,PASS,PASS,PASS,1994.93896,5.06108,50.00000,50.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.71179,2.49695,1995.34656,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99921,4.99874,PASS,
7, 0,15,0, 1,1,-567.57945,-687.94954,-690.73182,-666.56178,-667.80508,-667.35619,-666.21453,-670.21561,-673.30992,-670.32415,-671.20039,-669.41875,-0.06637,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.29079,PASS,1230.09241,31.00000,0.09243,31.00000,PASS,PASS,0.00000,PASS,2.46743,32.57008,45.00000,PASS,46.00000,PASS,PASS,PASS,1996.16223,3.83774,50.00000,50.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.96716,2.51085,1996.20300,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99602,4.99625,PASS,
7, 1,15,1, 1,1,-504.27425,-630.48828,-630.82260,-612.24276,-611.11844,-610.52442,-610.53967,-613.77501,-612.61314,-611.86391,-614.85463,-614.09044,-0.17032,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.32769,PASS,1230.83948,27.00000,0.83950,26.00000,PASS,PASS,0.00000,PASS,2.47084,29.15596,43.00000,PASS,44.00000,PASS,PASS,PASS,1978.97034,21.02965,51.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.14795,2.49446,2010.83594,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99918,4.99896,PASS,
8, 0,17,0, 1,1,-507.54958,-630.00309,-632.57569,-613.99221,-617.24442,-608.16711,-615.76277,-613.17652,-612.92136,-614.01594,-612.43534,-619.40628,0.03411,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.34797,PASS,1228.41333,25.00000,1.58672,26.00000,PASS,PASS,0.00000,PASS,2.49800,1.99840,45.00000,PASS,45.00000,PASS,PASS,PASS,1980.81677,19.18318,51.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.99219,2.50787,2012.90833,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99626,4.99671,PASS,
8, 1,17,1, 1,1,-507.16811,-632.57855,-630.90855,-611.49442,-613.70611,-611.57972,-619.75455,-613.28453,-612.37472,-613.50107,-609.22730,-630.37145,0.06076,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.28758,PASS,1228.73450,33.00000,1.26549,34.00000,PASS,PASS,0.00000,PASS,2.51915,19.14551,45.00000,PASS,44.00000,PASS,PASS,PASS,1993.51355,6.48641,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.68909,2.48756,1993.59497,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99950,4.99928,PASS,
9, 0,19,0, 2,20,-1428.22182,-1427.60336,-1428.52807,-1426.52321,-1429.18003,-1426.27859,-1429.87680,-1429.32200,-1425.00210,-1426.55528,-1426.96261,-1427.23656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9, 1,19,1, 1,1,-506.32292,-634.20588,-631.13296,-611.90432,-610.34495,-610.44800,-613.60019,-651.57360,-614.21031,-609.57283,-614.19797,-620.39787,-0.17976,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.36050,PASS,1230.46362,29.00000,0.46361,29.00000,PASS,PASS,0.00000,PASS,2.47819,21.80809,45.00000,PASS,46.00000,PASS,PASS,PASS,2021.28259,21.28265,53.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.62646,2.51201,1988.31824,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99914,4.99886,PASS,
10, 0,21,0, 3,37,-499.73851,-627.73746,-635.60992,-606.55367,-602.90951,-606.90159,-605.55780,-603.37138,-607.42110,-605.73614,-605.35794,-608.43980,0.09942,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.36904,PASS,1230.11755,26.00000,0.11750,26.00000,PASS,PASS,0.00000,PASS,2.49551,4.49191,39.00000,PASS,39.00000,PASS,PASS,PASS,1996.89697,3.10302,53.00000,53.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.61621,2.42441,,,,,,,,,,,,,
10, 1,21,1, 1,1,-503.97336,-632.93648,-630.78439,-609.41142,-614.17878,-609.86066,-611.74577,-632.18385,-610.97300,-609.91645,-610.01343,-609.56609,-0.15017,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.29898,PASS,1230.03760,31.00000,0.03760,31.00000,PASS,PASS,0.00000,PASS,2.47672,23.28116,43.00000,PASS,44.00000,PASS,PASS,PASS,2014.94348,14.94347,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.01257,2.50155,2014.48621,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99911,4.99879,PASS,
11, 0,23,0, 1,1,-518.00579,-633.16059,-634.65571,-614.81607,-610.48937,-609.64280,-613.01696,-611.59015,-614.68011,-611.44519,-612.20640,-615.35472,0.15970,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.27600,PASS,1230.05481,35.00000,0.05484,35.00000,PASS,PASS,0.00000,PASS,2.50200,2.00160,43.00000,PASS,43.00000,PASS,PASS,PASS,1990.54724,9.45271,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.81677,2.51241,1989.89832,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99618,4.99643,PASS,
11, 1,23,1, 1,1,-504.51303,-632.30175,-631.58661,-610.70794,-612.77032,-612.07151,-630.59020,-615.72254,-610.61066,-613.39128,-613.92474,-610.65310,-0.10861,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.37158,PASS,1229.61157,29.00000,0.38841,29.00000,PASS,PASS,0.00000,PASS,2.53704,37.04079,47.00000,PASS,46.00000,PASS,PASS,PASS,1994.89819,5.10183,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.32336,2.50657,1994.97961,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99932,4.99909,PASS,
12, 0,25,0, 1,1,-505.46789,-628.71051,-636.41143,-613.81602,-611.69541,-611.34768,-611.01127,-614.10356,-612.31124,-609.57557,-617.13767,-615.69351,0.07932,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.31951,PASS,1230.23022,29.00000,0.23028,29.00000,PASS,PASS,0.00000,PASS,2.48756,12.43781,43.00000,PASS,44.00000,PASS,PASS,PASS,1979.01050,20.98954,51.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.76660,2.49805,2010.62903,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99566,4.99606,PASS,
12, 1,25,1, 1,1,-496.71471,-629.51475,-629.04143,-603.88690,-611.01335,-602.44489,-610.35377,-608.47521,-609.29000,-608.05017,-606.41366,-601.90475,-0.04628,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.38329,PASS,1229.34851,35.00000,0.65154,35.00000,PASS,PASS,0.00000,PASS,2.47967,20.33327,43.00000,PASS,44.00000,PASS,PASS,PASS,2000.00513,0.00512,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.02271,2.50767,2000.29187,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99910,4.99874,PASS,
13, 0,27,0, 1,1,-509.17768,-632.77423,-634.78458,-616.28282,-610.73244,-609.97707,-614.12483,-613.07621,-615.25679,-613.53898,-616.14096,-615.55517,0.35563,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.25318,PASS,1230.45581,26.00000,0.45583,26.00000,PASS,PASS,0.00000,PASS,2.49252,7.47757,45.00000,PASS,45.00000,PASS,PASS,PASS,1997.38708,2.61290,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.82922,2.50506,1997.14197,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99564,4.99602,PASS,
13, 1,27,1, 1,1,-505.39166,-631.70046,-630.56475,-610.60780,-610.45957,-616.38349,-617.96689,-614.82257,-611.35441,-610.06922,-611.94515,-608.28841,-0.03305,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.25622,PASS,1230.42603,29.00000,0.42602,29.00000,PASS,PASS,0.00000,PASS,2.47329,26.71152,47.00000,PASS,47.00000,PASS,PASS,PASS,1991.15613,8.84392,50.00000,50.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.70166,2.47451,1991.76526,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99933,4.99919,PASS,
14, 0,29,0, 1,1,-507.05308,-630.40847,-637.55637,-614.43985,-610.27479,-611.97805,-610.02278,-613.25300,-619.05074,-613.61051,-616.52726,-616.65273,0.09188,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.31412,PASS,1229.30298,35.00000,0.69702,35.00000,PASS,PASS,0.00000,PASS,2.52423,24.23263,43.00000,PASS,43.00000,PASS,PASS,PASS,1996.24390,3.75613,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1229.15259,2.50225,1995.83594,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99724,4.99762,PASS,
14, 1,29,1, 1,1,-508.96370,-642.94392,-633.44902,-613.33430,-627.85721,-615.26608,-621.14656,-623.95561,-615.36890,-614.50344,-640.54197,-611.87834,0.29499,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.29394,PASS,1228.83472,23.00000,1.16526,24.00000,PASS,PASS,0.00000,PASS,2.53447,34.46878,47.00000,PASS,46.00000,PASS,PASS,PASS,1994.44995,5.55000,51.00000,51.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.32581,2.50451,1994.49072,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99942,4.99898,PASS,
15, 0,31,0, 1,1,-506.43235,-627.90918,-631.48314,-612.95879,-608.14387,-608.92648,-606.79942,-610.57234,-612.83553,-608.76954,-610.58491,-612.36256,0.09314,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.38897,PASS,1228.51355,33.00000,1.48647,34.00000,PASS,PASS,0.00000,PASS,2.53293,32.92807,43.00000,PASS,42.00000,PASS,PASS,PASS,1994.89819,5.10183,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.60620,2.48242,1994.61292,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99613,4.99653,PASS,
15, 1,31,1, 1,1,-502.36404,-633.48526,-630.04899,-610.74603,-615.34369,-610.75836,-610.11541,-611.59891,-610.77279,-612.16462,-615.71264,-609.48026,-0.00850,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.36088,PASS,1231.59131,27.00000,1.59128,26.00000,PASS,PASS,0.00000,PASS,2.47918,20.82507,43.00000,PASS,44.00000,PASS,PASS,PASS,2003.41064,3.41061,52.00000,52.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,1230.01257,2.51737,2003.49280,PASS,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99950,4.99915,PASS,
