[Header]
Business_Scene:,FT1
Customer_ID:,KIQ
Customer_LotNo:,D08J07
Date_Code:,2415
Device_Code:,FT1
Device_Name:,LS4V44057V
FAIL_BIN:,2 3 4 5
FileName:,C:/AITest/Log/LS4V44057V_LS4V44057V_Yuexin_FT_testprogram_REV5_D08J07_KIQC15F001.001_FT1_NA_E3200-6237_20240421153613.stdf
Handler_ID:,E3200-2447
Handler_Type:,HT_NIT-ALPHAS
Item:,NA
Loadboard_ID:,SLB1-KIQ-001
Long_Device:,NA
Lot_Type:,R
Merge_LotNO:,D08J07-1
Mode_Code:,FT1
Mother_Fab:,SMIC
Operator_ID:,1
PASS_BIN:,1
PID_Name:,TLS4V44057V01
PIN_Count:,14
PO_Number:,20240407001
Package_Type:,FCQFN 1.6X2X0.55 14
Program_Folder:,LS4V44057V_Yuexin_FT_testprogram_REV5
Program_Name:,LS4V44057V_Yuexin_FT_testprogram_REV5
Quantity:,329524
Site_Alarm_Number:,0
Soak_Time:,0
Socket_ID:,"SOC-KIQ-QFN14-PNK-16-20-14L-P0.40-001;SOC-KIQ-QFN14-PNK-16-20-14L-P0.40-002"
Sub_LotNo:,KIQC15F001.001
TestCode:,R1
Test_Bin_No:,ALL
Test_Flow:,LS4V44057V_Yuexin_FT_testprogram_REV5.wxFlow
Test_Temp:,25
Tester_ID:,E3200-6237
Wafer_Version:,U1 XRB276
Zipfile_Name:,LS4V44057V_Yuexin_FT_testprogram_REV5.zip
efuse_check_flag:,N
runtype:,MP
wafer_Lot%20ID:,D08J07
start_time:, 2024/04/21 15:37:33,
end_time:, 2024/04/21 15:44:39,
Tnumber:,,,,,,200,200,200,200,200,200,200,200,200,200,200,200,200,200,300,300,300,300,310,310,310,320,320,320,320,320,330,330,330,330,330,330,330,340,340,340,350,350,550,550,560,560,560,
3, 0,7,0, 2,20,-1428.23613,-1427.56033,-1428.53284,-1426.66614,-1429.22294,-1425.95863,-1429.67141,-1429.40807,-1424.90685,-1426.77462,-1426.91016,-1427.31285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3, 1,7,1, 1,1,-508.94940,-632.87443,-633.41558,-615.18854,-616.86671,-614.22038,-613.71934,-614.17502,-614.86351,-612.25528,-613.14827,-609.08455,-0.10546,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.33865,PASS,PASS,1229.63660,2.49581,1996.97864,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99938,4.99900,PASS,
4, 0,9,0, 1,1,-574.50247,-632.06357,-630.79613,-613.36356,-621.67788,-614.37541,-614.05796,-617.32411,-627.66337,-613.56759,-614.63869,-615.17811,0.20303,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.30835,PASS,PASS,1230.39319,2.50526,2005.42651,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99647,4.99672,PASS,
4, 1,9,1, 1,1,-507.02965,-636.57290,-636.92540,-617.42407,-618.04122,-614.89367,-612.50848,-616.30350,-617.07097,-612.37937,-615.42988,-612.69355,-0.00409,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.35603,PASS,PASS,1229.98743,2.50050,1987.34717,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99867,4.99838,PASS,
5, 0,11,0, 1,1,-613.43855,-626.99342,-634.76545,-609.11572,-610.66574,-606.08494,-609.80791,-612.86592,-608.90341,-608.38795,-609.44986,-611.58466,0.10444,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.29575,PASS,PASS,1230.49341,2.50511,1997.30542,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99821,4.99859,PASS,
5, 1,11,1, 1,1,-500.09096,-628.46005,-628.13413,-609.33036,-606.09102,-605.01868,-606.63062,-609.76088,-605.77136,-607.06693,-605.05718,-601.16577,-0.00724,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.37316,PASS,PASS,1228.64685,2.50010,1990.14160,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99956,4.99917,PASS,
6, 0,13,0, 1,1,-510.17559,-630.21296,-629.72748,-613.95884,-612.52493,-608.85483,-612.52987,-611.73350,-614.83264,-608.00165,-612.13011,-612.30528,0.22564,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.28735,PASS,PASS,1229.79175,2.48090,1987.54932,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99447,4.99475,PASS,
6, 1,13,1, 1,1,-503.73459,-627.78240,-628.25829,-610.33612,-611.94915,-610.27610,-607.38862,-612.21313,-609.28047,-609.65395,-608.52271,-607.72109,0.15836,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.33097,PASS,PASS,1230.51367,2.49292,2005.63245,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99976,4.99925,PASS,
7, 0,15,0, 1,1,-655.85524,-627.94256,-633.53938,-611.31108,-608.15817,-610.58360,-607.84519,-612.15878,-610.25226,-609.63279,-608.65343,-611.66102,0.11951,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.35832,PASS,PASS,1230.95703,2.48885,2013.73853,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99754,4.99780,PASS,
7, 1,15,1, 1,1,-504.11189,-630.48351,-629.67652,-610.93193,-614.57503,-613.39903,-609.68637,-613.13695,-609.42346,-613.10971,-611.25487,-607.75447,-0.16780,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.27461,PASS,PASS,1229.71179,2.48717,2005.55005,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99932,4.99900,PASS,
8, 0,17,0, 1,1,-513.81850,-629.41641,-631.22076,-611.63491,-613.63089,-608.94078,-614.59756,-611.93895,-616.69624,-610.85379,-614.95823,-615.03977,0.32737,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.31123,PASS,PASS,1229.36560,2.50611,1995.75427,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99746,4.99790,PASS,
8, 1,17,1, 1,1,-505.97429,-630.95117,-630.25433,-615.49836,-612.98996,-609.97528,-614.91591,-612.18458,-612.64175,-611.56321,-612.10328,-607.85455,-0.16591,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.22323,PASS,PASS,1230.02502,2.51034,2026.02124,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99961,4.99925,PASS,
9, 0,19,0, 1,1,-507.58302,-645.12765,-631.19215,-610.17293,-608.02472,-609.19869,-611.67026,-611.76693,-612.63537,-604.60579,-611.13340,-613.00677,-0.12729,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.29449,PASS,PASS,1230.31799,2.51464,2020.48804,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99688,4.99727,PASS,
9, 1,19,1, 1,1,-502.49779,-628.36939,-628.56388,-607.60486,-611.19956,-608.91038,-606.03952,-609.86561,-607.65940,-608.48933,-607.37234,-608.58399,-0.12561,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.33909,PASS,PASS,1229.29834,2.48890,1974.88831,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99967,4.99934,PASS,
10, 0,21,0, 1,1,-543.60187,-630.41800,-631.87915,-612.42545,-610.74197,-610.56924,-610.05622,-611.07409,-618.17855,-610.83949,-612.34951,-611.41765,0.22124,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.30760,PASS,PASS,1229.25281,2.49242,2013.11584,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99809,4.99847,PASS,
10, 1,21,1, 1,1,-506.14619,-630.53602,-629.30882,-611.85187,-612.15919,-611.29797,-613.31415,-612.84649,-611.06837,-614.62754,-610.85224,-609.37065,-0.06454,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.30351,PASS,PASS,1229.89978,2.51565,1999.26807,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99982,4.99937,PASS,
11, 0,23,0, 1,1,-508.04138,-630.22727,-632.14153,-609.28243,-608.29645,-607.28365,-610.62449,-610.07541,-608.75088,-605.73614,-612.06335,-609.15565,-0.20453,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.34227,PASS,PASS,1230.13000,2.49835,1995.55042,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99860,4.99898,PASS,
11, 1,23,1, 1,1,-502.68400,-627.83492,-629.02230,-610.22651,-610.95130,-608.75285,-607.66512,-607.83714,-606.24814,-608.87116,-608.75279,-605.27056,0.02424,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.35760,PASS,PASS,1231.10266,2.51080,1973.29199,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99971,4.99940,PASS,
12, 0,25,0, 1,1,-513.86148,-629.33534,-628.95942,-605.35836,-606.95684,-606.04674,-606.34577,-611.10753,-610.80986,-608.61689,-609.37834,-610.23891,0.15907,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.28728,PASS,PASS,1228.82678,2.52903,2013.19885,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99840,4.99859,PASS,
12, 1,25,1, 1,1,-502.29722,-627.30038,-627.77597,-607.80984,-609.76249,-606.70906,-606.45902,-610.46559,-608.26969,-606.98098,-601.98462,-603.84512,0.12939,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.36982,PASS,PASS,1229.59900,2.49059,1997.95923,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99963,4.99937,PASS,
13, 0,27,0, 1,1,-507.49707,-689.64279,-631.33526,-609.66337,-608.83510,-608.56348,-612.10483,-613.32947,-614.46083,-608.95079,-611.24307,-610.90225,-0.10782,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.34496,PASS,PASS,1230.61877,2.49536,2000.08704,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99752,4.99784,PASS,
13, 1,27,1, 1,1,-503.52448,-629.97288,-629.61924,-609.69263,-613.64883,-608.58572,-610.45384,-610.85129,-611.38302,-610.61811,-610.73720,-606.06676,0.21503,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.33840,PASS,PASS,1230.47620,2.50060,1972.89343,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99972,4.99937,PASS,
14, 0,29,0, 1,1,-576.90883,-631.17641,-632.41822,-611.63491,-615.41861,-612.96666,-610.01325,-612.12051,-623.74079,-613.79176,-611.73427,-615.24016,-0.09275,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.26302,PASS,PASS,1230.34302,2.49855,1988.48022,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99851,4.99877,PASS,
14, 1,29,1, 1,1,-501.06514,-626.82796,-626.39111,-605.46941,-609.57628,-605.56781,-607.25510,-606.60863,-605.74752,-606.10276,-604.92772,-604.19315,0.12310,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.32977,PASS,PASS,1230.48865,2.50310,2000.61975,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99963,4.99945,PASS,
15, 0,31,0, 1,1,-598.48958,-627.65640,-627.38502,-607.76806,-609.12591,-608.92648,-611.82308,-611.17917,-611.51052,-610.41975,-609.28297,-609.87145,-0.10468,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.33198,PASS,PASS,1230.76917,2.50908,1991.11548,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99758,4.99806,PASS,
15, 1,31,1, 1,1,-506.62851,-630.15419,-631.20937,-611.98062,-610.97521,-609.43568,-612.27012,-612.87504,-612.99455,-612.30779,-612.89901,-610.25739,0.06328,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.36875,PASS,PASS,1230.37585,2.50923,2002.42468,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99952,4.99931,PASS,
16, 0,33,0, 1,1,-538.71757,-790.00103,-663.35696,-644.81771,-641.09939,-641.80183,-634.95499,-640.04040,-654.90258,-641.28768,-643.91631,-641.79260,0.21873,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.29675,PASS,PASS,1230.13000,2.50586,2012.82544,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99753,4.99785,PASS,
16, 1,33,1, 1,1,-498.13780,-626.38414,-626.63943,-605.62193,-611.41920,-604.83241,-609.21919,-608.91330,-605.89057,-604.52288,-598.94091,-602.77241,0.29247,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.30597,PASS,PASS,1229.62415,2.50456,1994.77588,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99961,4.99931,PASS,
17, 0,35,0, 1,1,-507.05785,-627.74700,-628.78764,-609.36815,-609.52163,-607.90926,-610.22812,-612.19698,-610.29512,-607.20515,-615.52095,-611.32699,0.16661,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.34440,PASS,PASS,1229.96716,2.50170,2027.40930,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99831,4.99875,PASS,
17, 1,35,1, 1,1,-501.98680,-626.85657,-625.83721,-605.25495,-605.96693,-605.63946,-606.43518,-608.82759,-605.58069,-607.18149,-607.58322,-600.81297,0.07021,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.32851,PASS,PASS,1230.21301,2.48341,1996.89697,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99952,4.99901,PASS,
18, 0,37,0, 1,1,-533.19347,-628.14766,-630.06145,-608.51091,-608.35367,-609.39449,-605.35246,-609.29650,-612.52576,-609.15583,-616.82767,-609.50881,0.05608,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.33662,PASS,PASS,1231.08240,2.51676,1999.51367,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99671,4.99695,PASS,
18, 1,37,1, 1,1,-507.39735,-631.24704,-631.61051,-613.97779,-613.23345,-613.48498,-611.02593,-615.29875,-612.59884,-616.20742,-611.90200,-609.86167,-0.01668,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.34570,PASS,PASS,1229.69934,2.50571,1985.73071,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99951,4.99922,PASS,
19, 0,39,0, 1,1,-518.74578,-638.17823,-639.25004,-623.93558,-617.77836,-620.34976,-616.86110,-621.97822,-620.77141,-619.26711,-621.62066,-621.55378,-0.23467,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.29123,PASS,PASS,1230.95703,2.49960,2009.84277,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99630,4.99649,PASS,
19, 1,39,1, 1,1,-505.43946,-629.12816,-631.43384,-612.03778,-612.91355,-610.18538,-611.71716,-613.07502,-613.26629,-612.87105,-612.66893,-610.67218,0.06643,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.32920,PASS,PASS,1230.76428,2.48940,1976.24707,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99958,4.99920,PASS,
20, 0,41,0, 1,1,-507.67374,-628.88700,-628.88306,-611.09680,-611.02802,-609.02196,-608.78116,-613.57313,-611.03868,-608.63119,-610.63260,-610.66842,0.01213,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.31230,PASS,PASS,1231.18262,2.50416,2015.48413,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99692,4.99716,PASS,
20, 1,41,1, 1,1,-505.56839,-628.52210,-629.94874,-610.67456,-610.97521,-611.83280,-608.99514,-613.08932,-612.26505,-612.02615,-609.93195,-608.98924,0.15773,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.33487,PASS,PASS,1230.42603,2.48504,2013.40637,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99981,4.99945,PASS,
21, 0,43,0, 1,1,-507.26312,-630.15091,-629.26471,-615.04465,-612.26273,-610.03917,-611.06861,-611.51844,-613.31695,-612.91420,-614.56239,-615.07314,0.06990,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.32308,PASS,PASS,1229.75415,2.51626,1987.10449,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99648,4.99678,PASS,
21, 1,43,1, 1,1,-503.81577,-632.29698,-630.96106,-611.00346,-611.71997,-609.91317,-610.73989,-608.08951,-607.59741,-610.38899,-604.11769,-603.74975,0.17725,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.35357,PASS,PASS,1230.71423,2.50652,2016.64941,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99967,4.99944,PASS,
22, 0,45,0, 1,1,-514.41532,-637.21955,-637.27015,-619.64965,-617.67823,-618.82633,-616.99003,-618.86752,-634.86046,-621.63752,-626.37073,-622.20281,-0.04000,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.33111,PASS,PASS,1230.46838,2.49406,2014.81873,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99628,4.99670,PASS,
22, 1,45,1, 1,1,-502.06321,-627.61539,-628.76922,-610.55535,-609.38054,-609.58368,-608.08939,-609.49421,-605.82858,-611.67300,-606.57185,-605.07989,-0.12372,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.36969,PASS,PASS,1229.62415,2.48021,2005.22058,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99848,4.99825,PASS,
23, 0,47,0, 1,1,-527.84121,-631.54846,-632.53748,-610.61579,-611.21869,-612.35058,-609.82698,-613.41548,-613.58863,-612.07473,-612.30659,-608.61164,-0.18380,1.00000,PASS,PASS,PASS,PASS,PASS,PASS,0.29148,PASS,PASS,1230.78162,2.51292,1994.36853,PASS,PASS,PASS,0.00000,0.00000,100.00000,100.00000,PASS,PASS,PASS,PASS,PASS,PASS,PASS,4.99566,4.99601,PASS,
